# timestamp, loading image, state propagation, network inference, EKF update, total time
1405.179360974000019,2.85900,0.37700,28.09000,0.06200,31.38900
1405.212535286000048,2.95200,0.54800,31.11400,0.04800,34.66300
1405.245821151999962,3.09600,0.50900,29.21700,0.03700,32.85900
1405.278953203999890,2.78700,0.67600,27.65600,0.03600,31.15600
1405.312173203999919,2.29700,0.61200,31.26400,0.09900,34.27300
1405.345346255999857,3.52400,0.70800,40.89100,0.05800,45.18200
1405.378475151999965,2.10400,0.76500,48.61700,0.07400,51.56100
1405.411808424999890,9.68000,3.65300,38.54400,0.10300,51.98100
1405.444935320000013,1.80800,0.56400,36.88600,0.03400,39.29300
1405.478149371999962,2.09600,0.53200,28.83200,0.10100,31.56200
1405.511282424000001,2.71200,0.48000,37.50100,0.07300,40.76700
1405.544495319999896,3.51300,0.51100,30.03400,0.16200,34.22300
1405.577777129999959,2.61800,0.64400,33.58500,0.10700,36.95600
1405.610951129999876,2.07500,0.39300,34.50700,0.03700,37.01200
1405.644082285999957,1.71400,0.37600,33.45100,0.06900,35.61000
1405.677261441999917,1.74800,0.32900,31.28200,0.04700,33.40700
1405.710534233999851,1.88100,0.50900,35.91100,0.03800,38.33900
1405.743721567999955,2.40300,0.52800,28.10900,0.06900,31.11000
1405.776896567999984,2.25400,0.64200,31.20500,0.05800,34.16000
1405.810068567999906,2.81600,0.53700,28.36100,0.04500,31.75900
1405.843341620000047,2.11400,0.40900,30.59600,0.09200,33.21200
1405.876488515999881,2.36200,0.51300,36.22900,0.04800,39.15200
1405.909764111999948,1.86400,0.39400,26.53400,0.11900,28.91200
1405.942930027999864,2.81300,0.58700,35.82800,0.03400,39.26200
1405.976023851000036,1.69000,0.45300,30.41800,0.04200,32.60400
1406.009195351000017,1.84600,0.37900,29.49100,0.05700,31.77300
1406.042367663000050,2.02300,0.44000,27.56600,0.04100,30.07100
1406.075601102999826,2.25400,0.48800,28.66000,0.04800,31.45000
1406.108817101999875,2.17800,0.49100,27.08600,0.14900,29.90500
1406.142029893999961,2.04600,0.55000,27.08000,0.04000,29.71600
1406.175121893999858,2.56700,0.41400,29.21100,0.04300,32.23600
1406.208295153999870,2.56200,0.68000,30.36800,0.04900,33.65900
1406.241469258000052,2.30400,0.46500,33.22300,0.20200,36.19600
1406.274766049999926,2.62100,0.51000,36.15100,0.05300,39.33500
1406.307814258999997,2.04500,0.44600,33.75100,0.04600,36.28800
1406.340991603000020,2.00300,0.57600,30.96900,0.04400,33.59200
1406.407333154999833,1.81900,0.76800,28.05200,0.04500,30.68400
1406.440546997999945,1.79600,0.56800,30.60800,0.04700,33.02000
1406.473677945999952,2.16700,0.48500,38.63300,0.08500,41.37000
1406.506968945999915,2.49200,0.43500,29.14700,0.09700,32.17200
1406.540151101999982,2.66800,0.55500,29.35200,0.09800,32.67400
1406.573261998999897,2.43400,0.57900,30.19200,0.07900,33.28500
1406.606408998000006,2.15000,0.61600,31.60500,0.08000,34.45200
1406.672755946000052,2.50600,1.18200,33.01000,0.06000,36.75900
1406.705888997999864,2.83800,0.57200,31.36800,0.05500,34.83300
1406.739183998000044,2.66100,0.49800,29.98500,0.07000,33.21400
1406.772235049999836,2.74700,0.53900,39.91900,0.04600,43.25100
1406.805413946000044,2.09800,0.43000,28.80900,0.05500,31.39200
1406.838620997999897,2.48700,0.41700,34.11200,0.05100,37.06700
1406.871753893999994,2.21300,0.47900,34.39900,0.08700,37.17900
1406.904926153999895,3.64500,0.61200,32.65600,0.07700,36.99100
1406.938099622999971,2.23700,0.52800,32.67500,0.04400,35.48400
1406.971314726999935,2.25100,0.50100,30.74500,0.06300,33.56100
1407.037746154999923,2.28200,0.87200,30.28000,0.06400,33.49800
1407.104006414999958,2.46900,0.85000,31.58800,0.06400,34.97200
1407.137178467000012,2.47700,0.43200,31.96300,0.04400,34.91700
1407.203485414999932,2.08000,0.76300,32.61300,0.04500,35.50100
1407.236697884000023,2.15500,0.52800,31.69300,0.05000,34.42600
1407.303005497999948,3.04600,0.96200,32.10300,0.07800,36.18900
1407.336180707000040,2.14800,0.54300,28.34300,0.08400,31.11800
1407.369351445999882,2.23900,0.47700,27.08600,0.04500,29.84700
1407.402523455999926,2.15900,0.42400,30.91700,0.04900,33.55000
1407.468908362999855,2.89600,1.32000,35.47000,0.09600,39.78300
1407.502119998999888,2.54700,0.63600,30.61300,0.04300,33.84000
1407.535212998999896,2.94400,0.55100,32.40900,0.05100,35.95600
1407.568463310999960,2.68900,0.47700,28.52900,0.04300,31.73900
1407.601560309999968,2.47400,0.50000,32.29300,0.12400,35.39300
1407.634733155000049,3.34500,0.57200,33.77400,0.04000,37.73200
1407.667946258000029,2.06900,0.50700,30.18300,0.03800,32.79800
1407.701151102000040,1.72200,0.36800,33.37000,0.05400,35.51400
1407.734330988000011,1.93500,0.61500,27.72200,0.08500,30.35700
1407.767549466999981,2.28300,0.41400,26.72100,0.04000,29.45900
1407.800659799999949,1.88300,0.46100,29.63000,0.11300,32.08800
1407.833831987999929,2.20700,0.52000,31.28900,0.08000,34.09600
1407.867006351999862,2.46700,0.40000,31.46900,0.04900,34.38500
1407.900178882999853,2.29800,0.59200,31.92100,0.15800,34.96900
1407.933350747999839,1.86000,0.38500,28.25100,0.09900,30.59600
1407.966740372999993,1.91800,0.42800,28.37700,0.04500,30.76800
1407.999747424999896,1.90400,0.52700,27.20300,0.07300,29.70800
1408.032957424999950,2.16200,0.52500,32.10900,0.22000,35.01800
1408.066097373000048,2.10100,0.71800,37.44300,0.12600,40.38900
1408.099339476999830,3.21400,0.43600,29.65100,0.04800,33.35000
1408.132510477999858,2.50900,0.45100,30.76500,0.09300,33.81900
1408.198876424999980,2.81800,1.28900,31.54300,0.05400,35.70500
1408.231959091999897,2.50300,0.41000,27.00200,0.06400,29.97900
1408.265172559999883,2.48700,0.45500,27.22400,0.06400,30.23100
1408.298304372999837,2.28300,0.61300,25.53000,0.07300,28.51800
1408.364650320999999,2.13100,1.04600,29.01400,0.06100,32.25300
1408.397889424999903,2.45500,0.55400,29.20300,0.05500,32.26800
1408.464169373000004,2.43000,1.05500,28.26700,0.05300,31.80500
1408.497409424999887,2.28700,0.47900,28.16000,0.05700,30.98400
1408.563688372999877,2.17900,0.83700,27.96900,0.05200,31.03700
1408.596839670999998,2.42900,0.52100,28.08300,0.07100,31.10500
1408.629974035000032,2.50800,0.51300,29.33700,0.07000,32.42900
1408.663225711999985,2.66200,0.52700,30.13000,0.08900,33.40900
1408.696400972999982,2.60000,0.63200,30.57500,0.07300,33.88100
1408.729582826999831,2.57100,0.59600,30.17800,0.06000,33.40500
1408.795886409999866,2.18400,0.90600,35.62500,0.16900,38.88600
1408.829084565999892,3.17300,0.75200,32.46100,0.06300,36.45000
1408.862260513999900,2.20300,0.48100,33.01000,0.07400,35.76800
1408.895356515000003,2.03800,0.44900,34.96100,0.04700,37.49600
1408.928606461999834,1.89100,0.55500,30.33700,0.05600,32.83900
1408.995016461999967,2.23800,1.03800,35.04100,0.13900,38.45700
1409.028090410000004,3.13800,0.74100,35.59400,0.05200,39.52500
1409.061223669999890,2.14000,0.72500,33.71200,0.09500,36.67200
1409.094434409999849,2.43300,0.56700,32.47600,0.07600,35.55200
1409.127569409999978,2.23900,0.54500,31.63300,0.10800,34.52500
1409.160782410999900,2.26700,0.49600,33.05400,0.07500,35.89300
1409.193916409999929,1.87500,0.45800,35.19700,0.06900,37.60000
1409.227130930999920,1.94300,0.42400,32.68100,0.04700,35.09600
1409.260309879000033,1.90900,0.49200,34.02800,0.04400,36.47300
1409.293509972000038,2.21500,0.72700,31.80500,0.07900,34.82700
1409.326748464000048,2.88200,0.55200,31.63400,0.22100,35.29100
1409.359927516999960,2.44900,0.49700,32.98500,0.04600,35.97800
1409.393098151999993,3.30200,0.56200,29.15800,0.07100,33.09300
1409.426226255999836,2.86000,0.54700,28.11200,0.07700,31.59700
1409.459352996000007,2.85000,0.53600,32.39600,0.06000,35.84300
1409.492526151999982,2.30400,0.54300,31.24500,0.05400,34.14600
1409.525699412999984,2.34500,0.55500,30.10400,0.05200,33.05600
1409.592129099999966,2.19800,0.92500,30.38800,0.08400,33.59500
1409.625291152000045,2.27100,0.57400,31.56200,0.06400,34.47200
1409.658436151999922,2.23800,0.58000,30.12100,0.07500,33.01400
1409.724779047999846,2.59900,0.94800,30.21200,0.10400,33.86400
1409.757909151999911,2.96000,0.50500,25.49300,0.10800,29.06700
1409.791084100000035,2.49500,0.54000,26.13300,0.08000,29.24900
1409.824258151999857,2.54600,0.67700,25.14100,0.06600,28.43100
1409.857429100999980,2.84000,0.45700,26.48500,0.06400,29.84600
1409.890645100000029,2.73300,0.48800,27.68800,0.05500,30.96500
1409.923775099999830,2.63500,0.63200,30.56300,0.17000,34.00300
1409.956948047999958,4.53600,1.50000,40.32000,0.07800,46.43500
1409.990122047999876,2.49100,0.55200,30.00600,0.07600,33.12600
1410.023304933999952,2.80500,0.57500,24.27100,0.05800,27.71000
1410.056467828999985,2.27300,0.52000,35.49400,0.06700,38.35500
1410.089640360999965,2.47100,0.49100,35.35200,0.10600,38.42100
1410.122813255999972,2.71100,0.45700,34.12100,0.04500,37.33500
1410.156026151999868,1.77200,0.42800,34.16600,0.04500,36.41200
1410.189199204000033,1.81800,0.57900,30.15400,0.05100,32.60200
1410.255504204999852,1.98000,0.83800,31.62700,0.05200,34.49800
1410.288680339999928,3.09100,0.71700,36.61200,0.21000,40.63200
1410.321852203999924,2.24000,0.47200,32.95100,0.06800,35.73200
1410.355065255999989,1.99700,0.43100,30.57100,0.07600,33.07500
1410.388237099999969,2.60800,0.47600,29.65500,0.08200,32.82100
1410.421411672999966,2.93900,0.47700,33.21000,0.07100,36.69700
1410.454584048000015,2.22900,0.50700,28.13600,0.10800,30.98000
1410.487757099999953,2.25700,0.48000,29.92400,0.08700,32.74900
1410.520928995999839,2.57700,0.61700,34.31800,0.05100,37.56300
1410.554062047999878,4.48700,0.47600,34.21000,0.05200,39.22600
1410.587275203999980,2.78700,0.51300,28.35400,0.04400,31.69800
1410.620451203999892,2.00200,0.51100,37.22800,0.11100,39.85300
1410.653581047999978,2.21100,0.55900,33.02000,0.09500,35.88600
1410.686754048000012,3.84300,0.71300,31.28400,0.08300,35.92300
1410.719958350999832,2.75700,0.44700,49.42600,0.04800,52.67800
1410.753048122999871,12.72500,0.70600,50.95400,0.09400,64.48000
1410.786221226999942,2.32700,0.44600,34.37100,0.06400,37.20900
1410.852568122999855,2.33200,0.77900,30.78200,0.03700,33.93100
1410.885740227000042,2.04200,0.34500,41.18300,0.09000,43.66000
1410.918913174999943,2.72300,0.42900,31.79600,0.07000,35.01900
1410.952023948000033,2.48300,0.42800,32.42100,0.09100,35.42400
1410.985292906000041,2.95000,1.07400,32.79900,0.08400,36.92500
1411.018390113999885,2.24800,0.65400,33.78300,0.07500,36.76100
1411.051622374999852,2.43400,0.70900,41.81700,0.09400,45.05500
1411.084792958999969,2.50300,0.47300,38.45400,0.11500,41.54600
1411.117865103999975,2.40700,0.38700,30.88500,0.07800,33.75700
1411.151076103999912,2.09400,0.50000,30.77500,0.09900,33.46900
1411.217347614999881,2.20600,0.96700,30.76700,0.03700,33.97700
1411.283778209000047,3.01900,0.95600,25.84100,0.07100,29.88800
1411.350039728999946,2.15800,0.97100,29.29800,0.16000,32.58800
1411.383261399000048,2.80600,0.64700,29.59000,0.14700,33.19100
1411.416433555999902,2.77000,0.86600,30.09200,0.09100,33.82000
1411.482718044999956,3.39500,1.03200,31.70000,0.08400,36.21200
1411.515849618999937,2.46400,0.40200,29.91900,0.06500,32.85100
1411.549022566999838,2.74300,0.36900,29.89500,0.06500,33.07300
1411.615365993999831,2.10500,0.92500,28.90000,0.05600,31.98600
1411.648540097000023,2.31600,0.42800,26.84200,0.06700,29.65300
1411.681713992999903,2.60900,0.59000,30.75300,0.07400,34.02600
1411.714884888999904,2.82100,0.67300,32.80100,0.12100,36.41700
1411.748057940999843,2.65000,0.51600,28.53100,0.07500,31.77300
1411.781230836999839,2.95800,0.49200,30.03300,0.09900,33.58300
1411.814476941999828,2.82900,0.41200,29.90400,0.09900,33.24500
1411.847621836999906,2.64700,0.40200,31.10400,0.07600,34.23000
1411.880825784999843,2.38600,0.50800,31.63800,0.03900,34.57200
1411.914049836999993,2.17100,0.41200,28.98000,0.04400,31.60700
1411.947230784999874,2.68500,0.47100,29.20100,0.08700,32.44400
1411.980343784999832,2.91700,0.87300,39.56700,0.05200,43.41000
1412.013440784999830,2.70400,0.53200,28.82100,0.04900,32.10600
1412.046615889999885,2.28800,0.64600,29.39700,0.07200,32.40400
1412.079858462999937,2.31300,0.59600,28.79500,0.07700,31.78200
1412.113040149999961,2.43600,0.56600,29.54200,0.07100,32.61600
1412.179306784999881,2.49600,0.83800,31.15500,0.03600,34.52500
1412.212497409999969,2.11000,0.50000,30.19700,0.03700,32.84500
1412.245655358000022,2.24100,0.44400,30.74600,0.04100,33.47300
1412.278826044999960,2.11900,0.44900,26.51200,0.05700,29.13700
1412.311997784999903,2.56600,0.63400,27.44600,0.11200,30.75900
1412.345170784999937,2.53300,0.61800,27.31500,0.09300,30.56100
1412.378387888999896,2.75800,0.83300,28.94800,0.04200,32.58100
1412.411517784999887,2.55600,0.56300,34.20300,0.07700,37.40000
1412.444730785000047,2.80400,0.60900,30.72200,0.09900,34.23600
1412.477904889999991,2.38500,0.90200,29.96700,0.11900,33.37400
1412.511038836999887,2.00100,0.50400,28.65800,0.15100,31.31600
1412.544214096999895,2.62100,0.60000,30.45300,0.07100,33.76400
1412.577382784999827,2.19500,0.48800,26.17500,0.06200,28.92000
1412.610599890000003,1.97500,0.41400,28.58000,0.08100,31.05100
1412.643862785000010,1.94400,0.47600,26.60600,0.09800,29.12400
1412.676901253999858,1.95500,0.42400,29.13100,0.05100,31.56200
1412.710073993999913,2.02700,0.52000,27.97700,0.05000,30.57400
1412.743247836999899,2.06200,0.47700,28.33600,0.07800,30.95400
1412.776420357999996,1.76300,0.50200,27.76800,0.07700,30.11000
1412.809595346999913,2.59700,0.42600,28.72300,0.06100,31.80800
1412.842772180999873,2.80000,0.42800,35.52200,0.07300,38.82400
1412.875945816000012,2.15400,0.77800,34.80800,0.21900,37.96100
1412.909125941999946,2.94100,0.71500,36.55600,0.06800,40.28100
1412.975457784999890,3.01000,1.10200,33.32600,0.04900,37.48700
1413.008670888999859,2.18300,0.50900,30.08000,0.05700,32.83000
1413.041848148999861,2.60600,0.54900,29.25900,0.06600,32.48100
1413.108196127999918,2.21400,0.83900,32.65300,0.05900,35.76500
1413.141325763999930,2.60700,0.53000,31.14500,0.04600,34.32800
1413.174572889000046,2.00600,0.44000,26.93700,0.10300,29.48700
1413.207733784999846,1.97600,0.49900,30.21000,0.07900,32.76400
1413.240841836999834,2.97800,0.44400,27.78000,0.06300,31.26600
1413.274147889000005,2.15100,0.62000,29.90000,0.15300,32.82500
1413.307188888999917,2.71500,0.67300,37.56300,0.17400,41.12500
1413.340437993000023,2.67100,0.54200,33.09200,0.17500,36.48200
1413.373533784999836,1.95300,0.45100,33.88500,0.04700,36.33600
1413.406778784999915,1.80500,0.46900,30.34600,0.06700,32.68800
1413.439881837000030,1.82200,0.56200,30.67100,0.07300,33.12900
1413.473126409999850,2.28300,0.54200,31.52500,0.05100,34.40100
1413.506237410000040,1.91900,0.52900,34.54200,0.07200,37.06200
1413.539402409999866,2.74900,0.54600,34.13800,0.08800,37.52200
1413.572708617999979,1.99500,0.50900,31.88400,0.04400,34.43300
1413.605748565999875,2.63000,0.61000,30.06600,0.04100,33.34700
1413.638957940999944,2.53500,0.69000,29.95300,0.07900,33.25700
1413.672133732000020,2.87000,0.46800,27.77200,0.05800,31.16900
1413.705264732999922,2.89200,0.66100,35.07300,0.17200,38.79900
1413.738436784999976,3.23900,0.71700,29.58300,0.09200,33.63100
1413.771610732999989,3.62600,0.68300,33.47300,0.20000,37.98500
1413.804782836999948,2.88900,0.45700,36.00400,0.04600,39.39600
1413.838030889000038,2.15000,0.50000,33.51600,0.05100,36.21800
1413.871128992999957,3.39000,0.59300,33.87100,0.09000,37.94400
1413.904388785000037,2.55900,0.77500,35.07500,0.13400,38.54300
1413.937474836999854,2.42600,0.60800,34.09900,0.05300,37.18700
1413.970649941999909,3.16600,0.72300,31.63700,0.21400,35.74300
1414.003821837000032,1.91100,0.48400,36.38900,0.06400,38.84900
1414.036995993999881,1.89400,0.38800,33.25700,0.04600,35.58600
1414.070170888999883,2.37400,0.63400,33.43900,0.07100,36.51900
1414.103341888999921,2.13900,0.52000,29.58400,0.08600,32.33000
1414.136515785000029,2.57400,0.75000,32.25600,0.04900,35.62900
1414.169686836999972,1.92200,0.46700,34.53700,0.16700,37.09400
1414.202861409999969,2.14000,0.45600,29.38500,0.13400,32.11600
1414.236032357999875,2.70800,0.60800,34.30000,0.05700,37.67400
1414.269207972000004,3.45300,0.54300,26.78800,0.03900,30.82300
1414.302379941000027,1.68000,0.39700,31.54800,0.07300,33.69800
1414.335554045999970,2.83200,1.03200,31.47700,0.08900,35.43100
1414.368726940999977,2.80100,0.57100,32.52900,0.06700,35.96800
1414.401897836999979,2.19000,0.49800,30.27600,0.13000,33.09500
1414.435073096999986,2.31800,0.49700,31.64100,0.05300,34.51000
1414.468245992999982,1.99500,0.48200,32.77600,0.08700,35.34100
1414.501418618999878,2.09600,0.50900,32.56700,0.08800,35.26000
1414.534592148999991,2.57700,0.70500,30.77800,0.07700,34.13800
1414.567764940999950,2.37900,0.52500,32.84800,0.16600,35.91900
1414.600936784999931,2.13700,0.76000,30.34600,0.11200,33.35600
1414.634110784999848,2.23200,0.47000,29.53900,0.08200,32.32300
1414.667283784999881,2.24700,0.57600,31.74300,0.05500,34.62200
1414.700455837999925,2.15800,0.59000,29.47200,0.08600,32.30700
1414.733630836999964,2.05200,0.50900,34.72400,0.07200,37.35700
1414.766804680999940,1.84900,0.49200,32.47600,0.06100,34.87900
1414.799998836999976,3.36000,0.95800,48.27600,0.08200,52.67700
1414.866326994000019,4.89600,4.39600,40.28400,0.05600,49.63300
1414.899504993999926,7.15900,0.61000,34.23000,0.11400,42.11400
1414.965839148999976,2.67700,1.56400,32.89500,0.12700,37.26400
1414.999012837000009,3.22000,0.67200,36.37100,0.06900,40.33200
1415.032186732999890,1.79100,0.55400,35.08800,0.06800,37.50200
1415.065357784999833,2.63400,0.66800,36.23400,0.04600,39.58300
1415.098529940999924,2.64400,0.65400,30.40000,0.04400,33.74200
1415.131705888999932,2.70500,0.73000,32.03900,0.07600,35.55000
1415.198051784999961,3.36900,1.32800,33.87000,0.16700,38.73600
1415.231223784999884,2.88000,0.44000,33.85800,0.06800,37.24700
1415.264395940999975,2.07600,0.67700,34.80500,0.07200,37.63100
1415.297568888999876,2.88900,0.69400,33.67100,0.05800,37.31200
1415.330742784999984,2.26800,0.58300,33.12500,0.06600,36.04300
1415.363914941999838,1.86500,0.50900,31.17100,0.08100,33.62600
1415.397090253999977,1.99800,0.46200,31.03500,0.07400,33.57000
1415.463440649999939,1.80000,0.82500,32.11300,0.10300,34.84100
1415.496609024999998,1.80000,0.43700,32.53600,0.06700,34.84100
1415.529783920999989,1.88300,0.61700,32.69400,0.07700,35.27100
1415.562954941000044,2.36000,0.52800,30.82100,0.09000,33.80000
1415.596128785000019,2.74100,0.76300,30.10500,0.12100,33.73000
1415.629308784999921,1.97900,0.51100,28.90400,0.08700,31.48100
1415.662473784999975,2.27100,0.50500,30.25200,0.09500,33.12400
1415.695644785000013,2.96300,0.68000,34.72900,0.13200,38.50500
1415.728816888999972,2.71000,0.47300,35.42200,0.20000,38.80600
1415.761992941000017,2.26300,0.48900,33.03500,0.07200,35.85900
1415.795164045999854,2.48300,0.54300,34.64600,0.06600,37.73900
1415.861509836999858,2.12000,0.90900,29.69500,0.06400,32.78900
1415.894683044999965,2.35400,0.50800,35.33300,0.09900,38.29500
1415.927855098000009,2.72200,0.70800,37.31500,0.09600,40.84200
1415.961029940999879,2.36800,0.43800,36.71600,0.19400,39.71900
1415.994206180999981,2.36700,0.52900,33.07100,0.04600,36.01300
1416.027377076999983,1.82800,0.54100,34.41400,0.08100,36.86500
1416.060546785000042,2.27800,0.42600,34.58300,0.07700,37.36500
1416.126894045999961,2.94300,1.01000,32.98300,0.09800,37.03400
1416.160083732999965,5.82000,0.62200,36.06900,0.05000,42.56200
1416.193240733000039,1.92100,0.51900,37.14100,0.05300,39.63500
1416.259584836999920,1.75000,0.79400,35.95000,0.08700,38.58200
1416.292758784999933,1.78000,0.41700,32.52100,0.07000,34.78800
1416.325933940999903,1.85000,0.46000,34.06800,0.07600,36.45400
1416.359131098000034,2.94500,0.62800,35.31600,0.11000,39.00000
1416.392286023999986,2.37500,0.63300,32.93100,0.10200,36.04100
1416.425451919999887,2.10800,0.45600,30.61700,0.13100,33.31200
1416.458627096999862,1.99000,0.68100,33.90100,0.10700,36.67900
1416.491796837000038,2.21600,0.48200,34.52800,0.04300,37.27000
1416.558224836999898,1.96700,0.91400,32.05400,0.07700,35.01200
1416.591314784999895,1.93000,0.39700,29.08700,0.07700,31.49100
1416.624566201999869,2.22800,0.51000,29.16900,0.06300,31.97000
1416.657756722999920,2.19000,0.53900,33.32600,0.04600,36.10200
1416.690835202000017,1.80000,0.41600,34.64900,0.07100,36.93600
1416.724139586999854,2.70200,0.60000,33.50900,0.11800,36.93000
1416.757179836999967,2.47800,0.45900,34.04000,0.10300,37.08000
1416.790353836999884,1.87300,0.45300,31.55500,0.13600,34.01800
1416.823525784999902,2.72800,0.56600,37.46100,0.04600,40.80200
1416.889961836999873,1.78400,0.81900,35.31900,0.07400,37.99600
1416.923122888999842,1.85600,0.46300,33.47900,0.04800,35.84600
1416.956218837000051,1.79400,0.59200,33.80800,0.08700,36.28100
1416.989391941999884,3.03600,0.48100,34.91800,0.13700,38.57300
1417.022634836999941,2.82600,0.79300,33.05600,0.10700,36.78200
1417.055737888999829,1.84300,0.48000,28.05100,0.09100,30.46500
1417.089047837999942,1.97800,0.43500,35.53800,0.07000,38.02100
1417.122171941000033,2.75200,0.55700,32.75600,0.05400,36.11900
1417.188471462000052,2.16900,1.02900,35.66000,0.07800,38.93600
1417.221641774999853,1.79100,0.42300,32.54600,0.08200,34.84200
1417.254820409999866,2.42900,0.53000,33.84600,0.11300,36.91900
1417.287990461999925,2.54300,0.72100,31.77800,0.14900,35.19200
1417.321224514000050,2.03100,0.51200,34.04800,0.07600,36.66800
1417.354293836999886,2.11500,0.65400,33.42500,0.04600,36.24000
1417.387467940999841,1.77900,0.45300,26.68500,0.09100,29.00800
1417.420640889999959,2.01000,0.53900,30.60900,0.09900,33.25800
1417.453860940999903,2.61500,0.59000,35.80800,0.05600,39.06900
1417.520200836999948,3.24000,1.08600,32.04100,0.07400,36.44100
1417.553333733000045,2.70300,0.72400,37.21500,0.07100,40.71300
1417.586547836999898,1.75200,0.46000,33.81600,0.08800,36.11700
1417.619680888999937,2.93100,0.46100,31.77500,0.20000,35.36800
1417.652893836999965,2.02100,0.61200,33.17100,0.09400,35.89800
1417.686030784999957,1.86500,0.48200,30.60500,0.07300,33.02500
1417.719198784999890,2.24200,0.62600,30.90000,0.07000,33.83800
1417.752373410000018,2.65700,0.54700,27.83000,0.04700,31.08100
1417.785566410000001,2.45800,0.56200,28.07500,0.07500,31.17100
1417.818764566000027,2.30900,0.55000,33.26400,0.04800,36.17200
1417.851934940999854,3.07300,0.86600,32.35800,0.04500,36.34200
1417.918307785000025,2.36200,0.93200,32.99800,0.07700,36.37000
1417.951408836999917,2.55800,0.60100,37.74500,0.10400,41.00800
1417.984587483000041,2.15900,0.48100,34.72100,0.05300,37.41500
1418.017799941000021,2.63600,0.79200,30.86700,0.05900,34.35400
1418.050972784999885,2.65900,0.52100,30.59100,0.06000,33.83200
1418.084174836999864,2.56700,0.82000,36.89900,0.06900,40.35500
1418.150446889000023,2.05700,1.02700,37.14300,0.04800,40.27500
1418.183619785000019,2.17700,0.57100,33.64600,0.05600,36.45100
1418.216838784999936,3.37700,0.51300,31.30200,0.10900,35.30200
1418.250100888999896,2.74900,0.55800,28.06600,0.05100,31.42400
1418.283137837999902,2.69000,0.47900,30.11700,0.07100,33.35700
1418.316357836999941,2.37200,0.47000,32.24500,0.07900,35.16600
1418.349561191000021,3.20200,0.73400,35.66800,0.11000,39.71400
1418.382762826999851,2.42600,0.60400,34.36800,0.07500,37.47300
1418.449043994000021,3.16500,1.13500,34.22300,0.07500,38.59800
1418.482176942000024,2.99000,0.52500,31.82300,0.16500,35.50400
1418.515437410000004,2.75200,0.59800,32.87800,0.04500,36.27300
1418.548522784999932,2.19100,0.57100,32.10600,0.08500,34.95400
1418.581795940999882,2.66500,0.53100,31.38800,0.06400,34.64800
1418.614869941000052,2.53400,0.58400,35.84700,0.07700,39.04200
1418.648042992999990,2.28600,0.45100,31.00000,0.06500,33.80200
1418.681215889999976,2.41700,0.48400,33.41600,0.15100,36.46900
1418.747566784999890,3.14300,1.01900,32.48700,0.04600,36.69500
1418.780775836999965,2.51100,0.55700,30.16700,0.05900,33.29500
1418.813908784999967,2.86600,0.47400,30.24700,0.16600,33.75400
1418.847117888999946,2.73500,0.58000,33.06400,0.09100,36.47000
1418.880341888999965,2.41900,0.47000,29.35800,0.06200,32.31000
1418.913426941999887,2.37300,0.54800,31.33700,0.07300,34.33100
1418.946687836999899,2.64200,0.53100,33.52300,0.06900,36.76500
1418.979776785000013,2.76100,0.60300,33.21200,0.08200,36.65900
1419.012950045000025,2.86000,0.54500,30.92800,0.10100,34.43500
1419.046161732999963,3.09600,0.54800,31.70100,0.08400,35.43000
1419.079291096999896,2.40900,0.52300,32.98200,0.06300,35.97800
1419.112577943999895,2.05500,0.42600,31.65800,0.05600,34.19600
1419.145687370999894,2.61400,0.58000,35.33100,0.16600,38.69200
1419.212162370999977,2.90100,0.92700,35.24800,0.11900,39.19500
1419.245205370999884,2.66300,0.57100,34.02200,0.08200,37.33900
1419.311639787999866,3.22400,1.37000,33.40200,0.06400,38.06100
1419.377899527999944,2.23300,1.08200,33.69100,0.06600,37.07300
1419.411070734999839,2.74300,0.49800,33.51000,0.11200,36.86300
1419.444244735999973,2.79300,0.50800,31.41000,0.06600,34.77800
1419.477417526999943,2.87300,0.60600,31.55200,0.06600,35.09800
1419.510665579000033,2.93900,0.53700,29.97900,0.11500,33.57100
1419.543888836999940,2.44700,0.55700,30.93500,0.10100,34.04000
1419.577100991999941,2.45700,0.59400,33.66200,0.09800,36.81200
1419.610233210999922,2.91500,0.61600,33.90800,0.07200,37.51200
1419.643406262999861,2.77000,0.53600,31.56200,0.18300,35.05100
1419.676579315000026,2.25300,0.60000,31.74100,0.06100,34.65500
1419.709807729999966,2.57800,0.57100,36.31100,0.09100,39.55200
1419.776156385999911,2.27700,1.08600,30.39000,0.08600,33.83900
1419.809423729999935,2.64000,0.84600,31.85800,0.09800,35.44300
1419.842606781999848,2.98700,0.63000,30.19700,0.11500,33.92900
1419.875726782999891,2.42200,0.58600,37.12300,0.07200,40.20300
1419.908971833999885,2.91200,0.53700,33.82000,0.05400,37.32400
1419.942099729999882,2.69400,0.50900,30.70400,0.06700,33.97400
1420.008405833999859,2.68800,1.05200,31.25900,0.05600,35.05600
1420.074712938999937,3.48500,1.32700,40.66700,0.24500,45.72500
1420.107883833999949,2.87800,0.70300,36.48800,0.08900,40.15900
1420.174272886999915,2.53900,1.02000,33.33100,0.07000,36.96100
1420.207403094000028,3.63700,0.64500,32.10000,0.12900,36.51100
1420.240671614999883,2.81000,0.54600,30.51600,0.08900,33.96200
1420.273751771999969,2.36200,0.53200,30.88100,0.08000,33.85500
1420.306962677999991,2.78300,0.54800,29.99900,0.09300,33.42300
